program,month,spend,quarter,state,device,leads,started_apps,predicted_submitted_apps,lead_track,id
program_b,06-2020,189.19,04-2020,new mexico,,2.0,0.0,,paid_partnerships,5601
program_b,06-2020,189.19,04-2020,oregon,,2.0,1.0,0.02,paid_partnerships,5602
program_b,06-2020,189.19,04-2020,south carolina,,2.0,0.0,,paid_partnerships,5603
program_b,06-2020,189.19,04-2020,texas,,2.0,0.0,,paid_partnerships,5604
program_b,06-2020,189.19,04-2020,washington,,2.0,0.0,0.23,paid_partnerships,5605
program_b,06-2020,183.75,04-2020,new york,,3.0,0.0,,paid_partnerships,5606
program_b,06-2020,166.15,04-2020,arizona,,3.0,0.0,0.04,paid_partnerships,5607
program_b,06-2020,166.15,04-2020,new york,,3.0,0.0,0.01,paid_partnerships,5608
program_b,06-2020,156.0,04-2020,california,,4.0,0.0,,paid_partnerships,5609
program_b,06-2020,154.29,04-2020,new jersey,,3.0,0.0,0.05,paid_partnerships,5610
program_b,06-2020,135.29,04-2020,alabama,,1.0,0.0,0.02,paid_partnerships,5611
program_b,06-2020,135.29,04-2020,arizona,,1.0,0.0,,paid_partnerships,5612
program_b,06-2020,135.29,04-2020,georgia,,1.0,0.0,,paid_partnerships,5613
program_b,06-2020,135.29,04-2020,hawaii,,1.0,0.0,0.01,paid_partnerships,5614
program_b,06-2020,135.29,04-2020,kansas,,1.0,0.0,,paid_partnerships,5615
program_b,06-2020,135.29,04-2020,louisiana,,1.0,0.0,0.01,paid_partnerships,5616
program_b,06-2020,135.29,04-2020,massachusetts,,1.0,0.0,0.02,paid_partnerships,5617
program_b,06-2020,135.29,04-2020,mississippi,,1.0,0.0,0.01,paid_partnerships,5618
program_b,06-2020,135.29,04-2020,new mexico,,1.0,0.0,,paid_partnerships,5619
program_b,06-2020,126.82,04-2020,california,,1.0,0.0,0.01,paid_partnerships,5620
program_b,06-2020,125.0,04-2020,arizona,,1.0,0.0,,paid_partnerships,5621
program_b,06-2020,125.0,04-2020,california,desktop,1.0,0.0,,paid_partnerships,5622
program_b,06-2020,125.0,04-2020,florida,,1.0,0.0,,paid_partnerships,5623
program_b,06-2020,125.0,04-2020,iowa,,1.0,0.0,0.01,paid_partnerships,5624
program_b,06-2020,125.0,04-2020,maine,,1.0,0.0,,paid_partnerships,5625
program_b,06-2020,125.0,04-2020,nevada,,1.0,0.0,,paid_partnerships,5626
program_b,06-2020,125.0,04-2020,new york,,1.0,0.0,,paid_partnerships,5627
program_b,06-2020,125.0,04-2020,north carolina,,1.0,0.0,,paid_partnerships,5628
program_b,06-2020,125.0,04-2020,ohio,,1.0,0.0,0.03,paid_partnerships,5629
program_b,06-2020,125.0,04-2020,wisconsin,,1.0,0.0,,paid_partnerships,5630
program_b,06-2020,122.5,04-2020,texas,,2.0,0.0,0.06,paid_partnerships,5631
program_b,06-2020,97.63,04-2020,new jersey,,2.0,0.0,0.02,paid_partnerships,5632
program_b,06-2020,97.63,04-2020,ohio,,2.0,0.0,,paid_partnerships,5633
program_b,06-2020,97.63,04-2020,oklahoma,,2.0,0.0,0.04,paid_partnerships,5634
program_b,06-2020,97.63,04-2020,washington,,2.0,0.0,0.02,paid_partnerships,5635
program_b,06-2020,96.72,04-2020,california,tablet,1.0,0.0,,paid_partnerships,5636
program_b,06-2020,96.72,04-2020,minnesota,,1.0,0.0,0.02,paid_partnerships,5637
program_b,06-2020,96.72,04-2020,nevada,,1.0,0.0,0.02,paid_partnerships,5638
program_b,06-2020,96.72,04-2020,new york,,1.0,0.0,,paid_partnerships,5639
program_b,06-2020,94.59,04-2020,,,1.0,0.0,0.02,paid_partnerships,5640
program_b,06-2020,94.59,04-2020,colorado,,1.0,0.0,0.04,paid_partnerships,5641
program_b,06-2020,94.59,04-2020,connecticut,,1.0,0.0,,paid_partnerships,5642
program_b,06-2020,94.59,04-2020,district of columbia,,1.0,0.0,,paid_partnerships,5643
program_b,06-2020,94.59,04-2020,indiana,,1.0,0.0,0.06,paid_partnerships,5644
program_b,06-2020,94.59,04-2020,iowa,,1.0,0.0,,paid_partnerships,5645
program_b,06-2020,94.59,04-2020,kansas,,1.0,0.0,,paid_partnerships,5646
program_b,06-2020,94.59,04-2020,kentucky,,1.0,1.0,1.0,paid_partnerships,5647
program_b,06-2020,94.59,04-2020,massachusetts,,1.0,0.0,,paid_partnerships,5648
program_b,06-2020,94.59,04-2020,michigan,desktop,1.0,0.0,,paid_partnerships,5649
program_b,06-2020,94.59,04-2020,missouri,,1.0,0.0,,paid_partnerships,5650
program_b,06-2020,94.59,04-2020,ohio,,1.0,0.0,,paid_partnerships,5651
program_b,06-2020,94.59,04-2020,rhode island,,1.0,1.0,,paid_partnerships,5652
program_b,06-2020,94.59,04-2020,utah,,1.0,0.0,0.06,paid_partnerships,5653
program_b,06-2020,94.59,04-2020,virginia,,1.0,0.0,0.07,paid_partnerships,5654
program_b,06-2020,84.82,04-2020,,,2.0,0.0,0.03,paid_partnerships,5655
program_b,06-2020,84.82,04-2020,georgia,,2.0,0.0,0.02,paid_partnerships,5656
program_b,06-2020,84.82,04-2020,oregon,,2.0,0.0,0.01,paid_partnerships,5657
program_b,06-2020,73.85,04-2020,north carolina,,2.0,0.0,,paid_partnerships,5658
program_b,06-2020,61.25,04-2020,georgia,,1.0,0.0,,paid_partnerships,5659
program_b,06-2020,61.25,04-2020,michigan,,1.0,0.0,,paid_partnerships,5660
program_b,06-2020,61.25,04-2020,south carolina,,1.0,0.0,,paid_partnerships,5661
program_b,06-2020,55.38,04-2020,alabama,,1.0,0.0,,paid_partnerships,5662
program_b,06-2020,55.38,04-2020,colorado,,1.0,0.0,,paid_partnerships,5663
program_b,06-2020,55.38,04-2020,florida,,1.0,0.0,,paid_partnerships,5664
program_b,06-2020,55.38,04-2020,illinois,,1.0,0.0,,paid_partnerships,5665
program_b,06-2020,55.38,04-2020,kansas,,1.0,0.0,,paid_partnerships,5666
program_b,06-2020,55.38,04-2020,texas,,1.0,0.0,,paid_partnerships,5667
program_b,06-2020,55.38,04-2020,wisconsin,,1.0,0.0,0.01,paid_partnerships,5668
program_b,06-2020,51.43,04-2020,colorado,,1.0,0.0,,paid_partnerships,5669
program_b,06-2020,51.43,04-2020,connecticut,,1.0,0.0,,paid_partnerships,5670
program_b,06-2020,51.43,04-2020,florida,,1.0,0.0,,paid_partnerships,5671
program_b,06-2020,51.43,04-2020,texas,,1.0,0.0,,paid_partnerships,5672
program_b,06-2020,50.0,04-2020,california,,1.0,0.0,0.02,paid_partnerships,5673
program_b,06-2020,50.0,04-2020,connecticut,,1.0,0.0,0.01,paid_partnerships,5674
program_b,06-2020,50.0,04-2020,delaware,,1.0,0.0,,paid_partnerships,5675
program_b,06-2020,50.0,04-2020,maryland,,1.0,0.0,,paid_partnerships,5676
program_b,06-2020,50.0,04-2020,mississippi,,1.0,0.0,,paid_partnerships,5677
program_b,06-2020,50.0,04-2020,north carolina,,1.0,0.0,0.09,paid_partnerships,5678
program_b,06-2020,48.82,04-2020,alabama,,1.0,0.0,0.02,paid_partnerships,5679
program_b,06-2020,48.82,04-2020,arkansas,,1.0,0.0,0.01,paid_partnerships,5680
program_b,06-2020,48.82,04-2020,connecticut,,1.0,0.0,0.01,paid_partnerships,5681
program_b,06-2020,48.82,04-2020,delaware,,1.0,0.0,,paid_partnerships,5682
program_b,06-2020,48.82,04-2020,georgia,,1.0,0.0,0.01,paid_partnerships,5683
program_b,06-2020,48.82,04-2020,iowa,,1.0,0.0,0.01,paid_partnerships,5684
program_b,06-2020,48.82,04-2020,louisiana,,1.0,0.0,,paid_partnerships,5685
program_b,06-2020,48.82,04-2020,maryland,,1.0,0.0,0.03,paid_partnerships,5686
program_b,06-2020,48.82,04-2020,massachusetts,,1.0,0.0,,paid_partnerships,5687
program_b,06-2020,48.82,04-2020,minnesota,,1.0,0.0,,paid_partnerships,5688
program_b,06-2020,48.82,04-2020,mississippi,,1.0,0.0,0.01,paid_partnerships,5689
program_b,06-2020,48.82,04-2020,missouri,,1.0,0.0,,paid_partnerships,5690
program_b,06-2020,48.82,04-2020,oregon,,1.0,0.0,,paid_partnerships,5691
program_b,06-2020,48.82,04-2020,tennessee,,1.0,0.0,,paid_partnerships,5692
program_b,06-2020,48.82,04-2020,virginia,,1.0,0.0,,paid_partnerships,5693
program_b,06-2020,48.82,04-2020,virginia,tablet,1.0,0.0,,paid_partnerships,5694
program_b,06-2020,48.82,04-2020,west virginia,,1.0,0.0,,paid_partnerships,5695
program_b,06-2020,42.41,04-2020,florida,,1.0,0.0,,paid_partnerships,5696
program_b,06-2020,42.41,04-2020,illinois,,1.0,0.0,,paid_partnerships,5697
program_b,06-2020,42.41,04-2020,maryland,,1.0,0.0,,paid_partnerships,5698
program_b,06-2020,42.41,04-2020,michigan,,1.0,0.0,,paid_partnerships,5699
program_b,06-2020,42.41,04-2020,new jersey,,1.0,0.0,,paid_partnerships,5700
program_b,06-2020,42.41,04-2020,new york,,1.0,0.0,0.01,paid_partnerships,5701
program_b,06-2020,42.41,04-2020,ohio,,1.0,0.0,0.01,paid_partnerships,5702
program_b,06-2020,42.41,04-2020,oklahoma,,1.0,0.0,,paid_partnerships,5703
program_b,06-2020,42.41,04-2020,tennessee,,1.0,0.0,0.01,paid_partnerships,5704
program_b,06-2020,42.41,04-2020,texas,,1.0,0.0,0.03,paid_partnerships,5705
program_b,06-2020,42.41,04-2020,virginia,,1.0,0.0,,paid_partnerships,5706
program_b,06-2020,39.0,04-2020,alabama,,1.0,0.0,,paid_partnerships,5707
program_b,06-2020,39.0,04-2020,arizona,,1.0,0.0,,paid_partnerships,5708
program_b,06-2020,39.0,04-2020,arkansas,,1.0,0.0,,paid_partnerships,5709
program_b,06-2020,39.0,04-2020,colorado,,1.0,0.0,0.01,paid_partnerships,5710
program_b,06-2020,39.0,04-2020,florida,,1.0,0.0,,paid_partnerships,5711
program_b,06-2020,39.0,04-2020,georgia,,1.0,0.0,,paid_partnerships,5712
program_b,06-2020,39.0,04-2020,maryland,,1.0,0.0,0.02,paid_partnerships,5713
program_b,06-2020,39.0,04-2020,michigan,,1.0,0.0,0.02,paid_partnerships,5714
program_b,06-2020,39.0,04-2020,mississippi,,1.0,0.0,,paid_partnerships,5715
program_b,06-2020,39.0,04-2020,texas,,1.0,0.0,,paid_partnerships,5716
program_b,06-2020,39.0,04-2020,washington,desktop,1.0,0.0,,paid_partnerships,5717
program_b,06-2020,39.0,04-2020,washington,,1.0,0.0,,paid_partnerships,5718
program_b,06-2020,36.92,04-2020,arkansas,,1.0,0.0,,paid_partnerships,5719
program_b,06-2020,36.92,04-2020,california,,1.0,0.0,,paid_partnerships,5720
program_b,06-2020,36.92,04-2020,district of columbia,,1.0,0.0,,paid_partnerships,5721
program_b,06-2020,36.92,04-2020,illinois,,1.0,0.0,0.07,paid_partnerships,5722
program_b,06-2020,36.92,04-2020,iowa,,1.0,0.0,,paid_partnerships,5723
program_b,06-2020,36.92,04-2020,new jersey,,1.0,0.0,,paid_partnerships,5724
program_b,06-2020,36.92,04-2020,new york,,1.0,0.0,,paid_partnerships,5725
program_b,06-2020,36.92,04-2020,ohio,,1.0,1.0,1.0,paid_partnerships,5726
program_b,06-2020,36.92,04-2020,south carolina,,1.0,0.0,,paid_partnerships,5727
program_b,06-2020,36.92,04-2020,texas,,1.0,0.0,0.03,paid_partnerships,5728
program_b,06-2020,36.92,04-2020,washington,,1.0,0.0,0.01,paid_partnerships,5729
program_b,06-2020,27.22,04-2020,,desktop,1.0,0.0,,paid_partnerships,5730
program_b,06-2020,,04-2020,,,1.0,0.0,0.01,paid_partnerships,5731
program_b,06-2020,,04-2020,,mobile,1.0,0.0,,paid_partnerships,5732
program_b,06-2020,,04-2020,alabama,,2.0,1.0,0.01,paid_partnerships,5733
program_b,06-2020,,04-2020,arizona,,9.0,0.0,0.09,paid_partnerships,5734
program_b,06-2020,,04-2020,arizona,desktop,1.0,0.0,,paid_partnerships,5735
program_b,06-2020,,04-2020,arizona,,1.0,0.0,0.01,paid_partnerships,5736
program_b,06-2020,,04-2020,california,,6.0,0.0,0.01,paid_partnerships,5737
program_b,06-2020,,04-2020,california,,1.0,0.0,0.01,paid_partnerships,5738
program_b,06-2020,,04-2020,california,tablet,1.0,0.0,,paid_partnerships,5739
program_b,06-2020,,04-2020,colorado,,1.0,0.0,0.01,paid_partnerships,5740
program_b,06-2020,,04-2020,colorado,,3.0,0.0,0.02,paid_partnerships,5741
program_b,06-2020,,04-2020,colorado,,2.0,0.0,0.01,paid_partnerships,5742
program_b,06-2020,,04-2020,colorado,,1.0,0.0,,paid_partnerships,5743
program_b,06-2020,,04-2020,connecticut,,4.0,0.0,0.02,paid_partnerships,5744
program_b,06-2020,,04-2020,delaware,,1.0,0.0,0.01,paid_partnerships,5745
program_b,06-2020,,04-2020,district of columbia,,2.0,0.0,0.01,paid_partnerships,5746
program_b,06-2020,,04-2020,district of columbia,,1.0,0.0,,paid_partnerships,5747
program_b,06-2020,,04-2020,district of columbia,,1.0,0.0,,paid_partnerships,5748
program_b,06-2020,,04-2020,florida,,4.0,0.0,0.03,paid_partnerships,5749
program_b,06-2020,,04-2020,florida,,1.0,0.0,0.02,paid_partnerships,5750
program_b,06-2020,,04-2020,florida,,1.0,0.0,,paid_partnerships,5751
program_b,06-2020,,04-2020,georgia,,4.0,0.0,1.02,paid_partnerships,5752
program_b,06-2020,,04-2020,idaho,,1.0,0.0,0.03,paid_partnerships,5753
program_b,06-2020,,04-2020,idaho,,1.0,0.0,0.03,paid_partnerships,5754
program_b,06-2020,,04-2020,illinois,,3.0,0.0,0.04,paid_partnerships,5755
program_b,06-2020,,04-2020,indiana,,7.0,1.0,0.04,paid_partnerships,5756
program_b,06-2020,,04-2020,iowa,,2.0,0.0,0.01,paid_partnerships,5757
program_b,06-2020,,04-2020,kansas,,1.0,0.0,,paid_partnerships,5758
program_b,06-2020,,04-2020,maine,,2.0,0.0,,paid_partnerships,5759
program_b,06-2020,,04-2020,maryland,,8.0,0.0,0.03,paid_partnerships,5760
program_b,06-2020,,04-2020,maryland,,1.0,0.0,0.01,paid_partnerships,5761
program_b,06-2020,,04-2020,massachusetts,,2.0,0.0,0.01,paid_partnerships,5762
program_b,06-2020,,04-2020,massachusetts,,1.0,0.0,0.01,paid_partnerships,5763
program_b,06-2020,,04-2020,michigan,,2.0,0.0,,paid_partnerships,5764
program_b,06-2020,,04-2020,minnesota,,1.0,0.0,0.06,paid_partnerships,5765
program_b,06-2020,,04-2020,minnesota,mobile,1.0,0.0,,paid_partnerships,5766
program_b,06-2020,,04-2020,minnesota,,1.0,0.0,0.01,paid_partnerships,5767
program_b,06-2020,,04-2020,mississippi,,1.0,0.0,,paid_partnerships,5768
program_b,06-2020,,04-2020,missouri,,3.0,0.0,0.02,paid_partnerships,5769
program_b,06-2020,,04-2020,montana,,1.0,0.0,0.02,paid_partnerships,5770
program_b,06-2020,,04-2020,nevada,,1.0,0.0,,paid_partnerships,5771
program_b,06-2020,,04-2020,new jersey,,1.0,0.0,,paid_partnerships,5772
program_b,06-2020,,04-2020,new jersey,,3.0,0.0,0.07,paid_partnerships,5773
program_b,06-2020,,04-2020,new mexico,,3.0,0.0,0.03,paid_partnerships,5774
program_b,06-2020,,04-2020,new york,desktop,1.0,0.0,,paid_partnerships,5775
program_b,06-2020,,04-2020,new york,,47.0,3.0,1.27,paid_partnerships,5776
program_b,06-2020,,04-2020,north carolina,,6.0,0.0,0.02,paid_partnerships,5777
program_b,06-2020,,04-2020,north carolina,,1.0,1.0,0.03,paid_partnerships,5778
program_b,06-2020,,04-2020,ohio,,2.0,0.0,,paid_partnerships,5779
program_b,06-2020,,04-2020,oregon,,11.0,0.0,1.06,paid_partnerships,5780
program_b,06-2020,,04-2020,pennsylvania,,8.0,1.0,0.05,paid_partnerships,5781
program_b,06-2020,,04-2020,pennsylvania,,1.0,0.0,,paid_partnerships,5782
program_b,06-2020,,04-2020,south carolina,,4.0,0.0,0.12,paid_partnerships,5783
program_b,06-2020,,04-2020,tennessee,desktop,1.0,0.0,,paid_partnerships,5784
program_b,06-2020,,04-2020,texas,,6.0,0.0,0.11,paid_partnerships,5785
program_b,06-2020,,04-2020,texas,,1.0,0.0,,paid_partnerships,5786
program_b,06-2020,,04-2020,vermont,,1.0,0.0,,paid_partnerships,5787
program_b,06-2020,,04-2020,virginia,,5.0,2.0,1.06,paid_partnerships,5788
program_b,06-2020,,04-2020,virginia,,1.0,0.0,0.02,paid_partnerships,5789
program_b,06-2020,,04-2020,virginia,,1.0,0.0,0.02,paid_partnerships,5790
program_b,06-2020,,04-2020,washington,,6.0,0.0,0.09,paid_partnerships,5791
program_b,06-2020,,04-2020,west virginia,,1.0,0.0,,paid_partnerships,5792
program_b,06-2020,,04-2020,wisconsin,,1.0,0.0,,paid_partnerships,5793
program_b,07-2020,1795.14,07-2020,,,8.0,0.0,0.03,paid_partnerships,5794
program_b,07-2020,1444.46,07-2020,california,,13.0,0.0,1.15,paid_partnerships,5795
program_b,07-2020,1111.12,07-2020,,,10.0,0.0,0.1,paid_partnerships,5796
program_b,07-2020,1000.06,07-2020,,,1.0,0.0,,paid_partnerships,5797
program_b,07-2020,1000.06,07-2020,ohio,,1.0,0.0,0.01,paid_partnerships,5798
program_b,07-2020,808.16,07-2020,california,,9.0,1.0,0.12,paid_partnerships,5799
program_b,07-2020,777.78,07-2020,new york,,7.0,0.0,0.02,paid_partnerships,5800
program_b,07-2020,600.04,07-2020,illinois,,2.0,0.0,,paid_partnerships,5801
program_b,07-2020,448.78,07-2020,california,,2.0,0.0,0.03,paid_partnerships,5802
program_b,07-2020,448.78,07-2020,texas,,2.0,0.0,,paid_partnerships,5803
program_b,07-2020,400.0,07-2020,california,,4.0,0.0,,paid_partnerships,5804
program_b,07-2020,359.18,07-2020,georgia,,4.0,1.0,0.06,paid_partnerships,5805
program_b,07-2020,333.34,07-2020,florida,,3.0,0.0,0.01,paid_partnerships,5806
program_b,07-2020,300.02,07-2020,georgia,,1.0,0.0,0.02,paid_partnerships,5807
program_b,07-2020,300.02,07-2020,missouri,,1.0,0.0,,paid_partnerships,5808
program_b,07-2020,300.02,07-2020,virginia,,1.0,0.0,,paid_partnerships,5809
program_b,07-2020,269.39,07-2020,colorado,,3.0,0.0,0.09,paid_partnerships,5810
program_b,07-2020,269.39,07-2020,north carolina,,3.0,0.0,,paid_partnerships,5811
program_b,07-2020,224.39,07-2020,pennsylvania,,1.0,0.0,,paid_partnerships,5812
program_b,07-2020,222.22,07-2020,california,mobile,2.0,0.0,,paid_partnerships,5813
program_b,07-2020,222.22,07-2020,georgia,,2.0,0.0,,paid_partnerships,5814
program_b,07-2020,222.22,07-2020,illinois,,2.0,0.0,0.02,paid_partnerships,5815
program_b,07-2020,222.22,07-2020,massachusetts,,2.0,0.0,0.04,paid_partnerships,5816
program_b,07-2020,222.22,07-2020,new jersey,,2.0,0.0,0.02,paid_partnerships,5817
program_b,07-2020,222.22,07-2020,texas,,2.0,0.0,,paid_partnerships,5818
program_b,07-2020,222.22,07-2020,west virginia,,2.0,0.0,,paid_partnerships,5819
program_b,07-2020,200.0,07-2020,california,,2.0,0.0,0.05,paid_partnerships,5820
program_b,07-2020,200.0,07-2020,florida,,2.0,0.0,0.01,paid_partnerships,5821
program_b,07-2020,179.59,07-2020,,,2.0,0.0,,paid_partnerships,5822
program_b,07-2020,179.59,07-2020,illinois,,2.0,0.0,0.06,paid_partnerships,5823
program_b,07-2020,179.59,07-2020,new jersey,,2.0,0.0,1.0,paid_partnerships,5824
program_b,07-2020,179.59,07-2020,ohio,,2.0,0.0,1.0,paid_partnerships,5825
program_b,07-2020,179.59,07-2020,pennsylvania,,2.0,0.0,0.03,paid_partnerships,5826
program_b,07-2020,179.59,07-2020,virginia,,2.0,1.0,,paid_partnerships,5827
program_b,07-2020,179.59,07-2020,washington,,2.0,0.0,,paid_partnerships,5828
program_b,07-2020,148.24,07-2020,illinois,,3.0,0.0,,paid_partnerships,5829
program_b,07-2020,148.24,07-2020,new york,,3.0,0.0,0.02,paid_partnerships,5830
program_b,07-2020,140.0,07-2020,,,10.0,0.0,0.1,paid_partnerships,5831
program_b,07-2020,140.0,07-2020,illinois,,2.0,0.0,,paid_partnerships,5832
program_b,07-2020,140.0,07-2020,new york,,2.0,0.0,,paid_partnerships,5833
program_b,07-2020,111.11,07-2020,idaho,,1.0,0.0,0.04,paid_partnerships,5834
program_b,07-2020,111.11,07-2020,maryland,,1.0,0.0,,paid_partnerships,5835
program_b,07-2020,111.11,07-2020,minnesota,,1.0,0.0,,paid_partnerships,5836
program_b,07-2020,111.11,07-2020,north carolina,,1.0,0.0,,paid_partnerships,5837
program_b,07-2020,111.11,07-2020,ohio,,1.0,0.0,0.01,paid_partnerships,5838
program_b,07-2020,111.11,07-2020,virginia,,1.0,0.0,,paid_partnerships,5839
program_b,07-2020,111.11,07-2020,wisconsin,,1.0,0.0,0.01,paid_partnerships,5840
program_b,07-2020,100.0,07-2020,,,1.0,0.0,0.01,paid_partnerships,5841
program_b,07-2020,100.0,07-2020,alabama,,1.0,0.0,,paid_partnerships,5842
program_b,07-2020,100.0,07-2020,arizona,,1.0,0.0,,paid_partnerships,5843
program_b,07-2020,100.0,07-2020,arkansas,,1.0,0.0,0.01,paid_partnerships,5844
program_b,07-2020,100.0,07-2020,georgia,,1.0,0.0,,paid_partnerships,5845
program_b,07-2020,100.0,07-2020,indiana,,1.0,0.0,0.03,paid_partnerships,5846
program_b,07-2020,100.0,07-2020,minnesota,,1.0,0.0,,paid_partnerships,5847
program_b,07-2020,100.0,07-2020,north carolina,,1.0,0.0,,paid_partnerships,5848
program_b,07-2020,100.0,07-2020,north dakota,,1.0,0.0,,paid_partnerships,5849
program_b,07-2020,100.0,07-2020,south carolina,,1.0,0.0,0.02,paid_partnerships,5850
program_b,07-2020,100.0,07-2020,utah,,1.0,0.0,,paid_partnerships,5851
program_b,07-2020,100.0,07-2020,washington,,1.0,0.0,0.03,paid_partnerships,5852
program_b,07-2020,100.0,07-2020,washington,,1.0,0.0,0.03,paid_partnerships,5853
program_b,07-2020,98.82,07-2020,kansas,,2.0,0.0,0.02,paid_partnerships,5854
program_b,07-2020,98.82,07-2020,massachusetts,,2.0,0.0,,paid_partnerships,5855
program_b,07-2020,89.8,07-2020,alabama,,1.0,0.0,0.04,paid_partnerships,5856
program_b,07-2020,89.8,07-2020,arizona,,1.0,0.0,0.04,paid_partnerships,5857
program_b,07-2020,89.8,07-2020,arkansas,,1.0,0.0,0.02,paid_partnerships,5858
program_b,07-2020,89.8,07-2020,delaware,,1.0,0.0,,paid_partnerships,5859
program_b,07-2020,89.8,07-2020,idaho,,1.0,0.0,0.06,paid_partnerships,5860
program_b,07-2020,89.8,07-2020,iowa,,1.0,0.0,,paid_partnerships,5861
program_b,07-2020,89.8,07-2020,kentucky,,1.0,0.0,,paid_partnerships,5862
program_b,07-2020,89.8,07-2020,massachusetts,,1.0,0.0,0.03,paid_partnerships,5863
program_b,07-2020,89.8,07-2020,minnesota,,1.0,0.0,,paid_partnerships,5864
program_b,07-2020,89.8,07-2020,montana,,1.0,0.0,0.06,paid_partnerships,5865
program_b,07-2020,89.8,07-2020,nevada,,1.0,0.0,,paid_partnerships,5866
program_b,07-2020,89.8,07-2020,new mexico,,1.0,0.0,0.09,paid_partnerships,5867
program_b,07-2020,89.8,07-2020,tennessee,,1.0,1.0,1.0,paid_partnerships,5868
program_b,07-2020,89.8,07-2020,wisconsin,,1.0,0.0,0.03,paid_partnerships,5869
program_b,07-2020,70.0,07-2020,california,,1.0,0.0,,paid_partnerships,5870
